hpo_id,english,candidate,reference,simple,sacrebleu,`ter`,semsim
HP:0030283,Partial absence of the septum pellucidum,Agenesia parcial del septum pellucidum,Ausencia parcial del septum pellucidum,0,66.9,80.0,89.9
HP:0034964,Wide cavum septum pellucidum,Cavidad ancha del septo pelúcido,Cavum septum pellucidum ancho,0,0.0,0.0,65.4
HP:0025702,Type 1 schizencephaly,Esquizencefalia tipo 1,Esquizencefalia tipo 1,1,100.0,100.0,100.0
HP:0025703,Type 2 schizencephaly,Esquizencefalia tipo 2,Esquizencefalia tipo 2,1,100.0,100.0,100.0
HP:0025704,Type 3 schizencephaly,Esquizencefalia tipo 3,Esquizencefalia tipo 3,1,100.0,100.0,100.0
HP:0002134,Abnormal basal ganglia morphology,ganglios basales anómalos,Anomalía de los ganglios basales,0,28.3,-33.3,85.1
HP:0002500,Abnormal cerebral white matter morphology,alteración morfológica de la sustancia blanca cerebral,Anomalía de la sustancia blanca cerebral,0,61.5,71.4,89.9
HP:0007236,Recurrent subcortical infarcts,Infartos subcorticales recurrentes,Infartos subcorticales recurrentes,1,100.0,100.0,100.0
HP:0002185,Neurofibrillary tangles,Enredos neurofibrilares,Ovillos de neurofibrilla,0,0.0,-50.0,91.0
HP:0012083,Ubiquitin-positive cerebral inclusion bodies,Cuerpos de inclusión cerebral positivos para ubiquitina,Cuerpos de inclusión cerebral ubiquitina-positivos,0,45.5,57.1,97.6
HP:0100315,Lewy bodies,cuerpos de Lewy,Cuerpos de Lewy,0,100.0,100.0,100.0
HP:0100316,Hirano bodies,cuerpos de Hirano,Cuerpos de hirano,0,100.0,100.0,100.0
HP:0100317,Argyrophilic inclusion bodies,Cuerpos de inclusión argirófilos,Cuerpos de inclusión argirófilos o de pick,0,47.2,25.0,87.1
HP:0100318,Lafora bodies,cuerpos de Lafora,Cuerpos de Lafora,0,100.0,100.0,100.0
HP:0100319,Cerebral hyaline bodies,Cuerpos hialinos cerebrales,Cuerpos hialinos cerebrales,1,100.0,100.0,100.0
HP:0100320,Rosenthal fibers,fibras rosenthal,Fibras de Rosenthal,0,42.9,50.0,99.1
HP:0025101,Dysgenesis of the hippocampus,Disgenesia del hipocampo,Disgenesia del hipocampo,1,100.0,100.0,100.0
HP:0025517,Hypoplastic hippocampus,Hipoplasia del hipocampo,Hipoplasia de hipocampo,0,34.7,66.7,99.6
HP:0033646,Absent hippocampal commissure,Ausencia de comisura hipocámpica,Ausencia de la comisura del hipocampo,0,21.4,25.0,67.7
HP:0033989,Hippocampal microinfarct,microinfarto del hipocampo,Microinfarto de hipocampo,0,34.7,66.7,99.8
HP:0034396,Hippocampal malrotation,Malrotación del hipocampo,Malrotación del hipocampo,1,100.0,100.0,100.0
HP:0100961,Enlarged hippocampus,Hipocampo agrandado,Aumento en el tamaño del hipocampo,0,6.8,-200.0,92.9
HP:0410170,Hippocampal atrophy,atrofia del hipocampo,Atrofia del hipocamo,0,55.0,66.7,62.3
HP:0025444,Reduced amygdala volume,reducción del volumen de la amígdala,Disminución del tamaño de la amígdala cerebral,0,27.5,50.0,94.7
HP:0033669,Enlarged amygdala,Amigdala ampliada,Agandamiento de la amígdala,0,0.0,-100.0,85.0
HP:0033988,Amygdala microinfarct,microinfarto de Amygdala,Microinfarto de amígdala cerebral,0,39.4,33.3,92.2
HP:0010664,Fusion of the left and right thalami,Fusión de los talamis izquierdo y derecho,Fusión de los tálamos izquierdo y derecho,0,41.1,85.7,90.9
HP:0012693,Abnormal thalamic size,tamaño talámico anormal,Tamaño anormal del tálamo,0,24.8,0.0,85.3
HP:0012696,Abnormal thalamic MRI signal intensity,intensidad de señal de resonancia magnética talámica anormal,Alteración en la intensidad de la señal del tálamo en la resonancia magnética nuclear,0,7.8,-25.0,82.2
HP:0025040,Thalamic edema,Edema talámico,Edema talámico,1,100.0,100.0,100.0
HP:0025041,Thalamic calcification,Calcificación talámica,Calcificación talámica,1,100.0,100.0,100.0
HP:0025064,Thalamic hemorrhage,Hemorragia talámica,Hemorragia talámica,1,100.0,100.0,100.0
HP:0025099,Dysgenesis of the thalamus,Disgenesia del tálamo,Disgenesia del tálamo,1,100.0,100.0,100.0
HP:0031254,Thalamic arteriovenous malformation,Malformación arteriovenosa talámica,Malformación arteriovenosa talámica,1,100.0,100.0,100.0
HP:0034988,Focal necrotic thalamus lesion,Lesión tálamo necrótica focal,Lesión necrótica focal del tálamo,0,29.6,50.0,98.1
HP:0025058,Hypothalamic atrophy,Atrofia hipotalámica,Atrofia hipotalámica,1,100.0,100.0,100.0
HP:0025098,Dysgenesis of the hypothalamus,Disgenesia del hipotálamo,Disgenesia del hipotálamo,1,100.0,100.0,100.0
HP:0031255,Hypothalamic arteriovenous malformation,Malformación arteriovenosa hipotalámica,Malformación arteriovenosa hipotalámica,1,100.0,100.0,100.0
HP:0033105,Interhypothalamic adhesion,Adhesión interhipotalámica,Adhesión interhipotalámica,1,100.0,100.0,100.0
HP:0006931,Pericallosal lipoma,Lipoma pericallosal,Lipoma del cuerpo calloso,0,18.4,-50.0,79.7
HP:0006742,Congenital neuroblastoma,Neuroblastoma congénito,Neuroblastoma congénito,1,100.0,100.0,100.0
HP:0006747,Ganglioneuroblastoma,Ganglioneuroblastoma,Ganglioneuroblastoma,1,100.0,100.0,100.0
HP:0006768,Localized neuroblastoma,Neuroblastoma localizado,Neuroblastoma localizado,1,100.0,100.0,100.0
HP:0030068,Olfactory esthesioneuroblastoma,Estesioneuroblastoma olfatorio,Estesioneuroblastoma olfatorio,1,100.0,100.0,100.0
HP:0011284,Short-segment aganglionic megacolon,Megacolon aganglionar de segmento corto,Segmento corto de megacolon agangliónico,0,25.4,40.0,94.1
HP:0011285,Long-segment aganglionic megacolon,Megacolon aganglionar de segmento largo,Segmento largo de megacolon aganglionar,0,31.9,60.0,97.7
HP:0011286,Total colonic aganglionosis,Ganglionosis total del colon,Aganglionosis colónica total,0,16.0,0.0,70.0
HP:0011465,Duodenal aganglionosis,Ganglionosis duodenal,Aganglionosis duodenal,0,50.0,50.0,86.6
HP:0008202,Reduced circulating prolactin concentration,Disminución de la concentración de prolactina circulante,Déficit de prolactina,0,13.1,28.6,90.2
HP:0007542,Absent pigmentation of the ventral chest,Ausencia de pigmentación del tórax ventral,Pigmentación ausente del tórax ventral,0,32.5,50.0,99.3
HP:0033707,Perioral hyperkeratosis,Hiperqueratosis perioral,Hiperqueratosis perioral,1,100.0,100.0,100.0
HP:0007475,Congenital bullous ichthyosiform erythroderma,Eritrodermia ictiosiforme ampollosa congénita,Eritrodermia congénita ictiosiforme bullosa,0,21.0,50.0,85.9
HP:0007479,Congenital nonbullous ichthyosiform erythroderma,Eritrodermia ictiosiforme congénita no ampollosa,Eritrodermia congénita ictiosiforme no bulosa,0,15.1,60.0,90.0
HP:0007516,Redundant skin on fingers,Piel redundante en los dedos de la mano,Piel redundante en los dedos,0,51.7,62.5,97.3
HP:0007595,Redundant skin in infancy,Piel redundante del lactante,Piel redundante en la infancia,0,24.9,25.0,58.6
HP:0007425,Hyperextensible skin of face,Piel hiperextensible,Piel de la cara hiperelástica,0,11.2,-100.0,81.8
HP:0011930,Hyperextensible skin of chest,Piel hiperextensible del tórax,Piel del tórax hiperelástica,0,35.4,50.0,96.2
HP:0001063,Acrocyanosis,Acrocianosis,Acrocianosis,1,100.0,100.0,100.0
HP:0034031,Facial cyanosis,Cianosis facial,Cianosis facial,1,100.0,100.0,100.0
HP:0010817,Linear nevus sebaceous,Nevo sebáceo lineal,Nevus sebáceo linear,0,27.5,33.3,68.9
HP:0004471,Aplasia cutis congenita over the scalp vertex,Aplasia cutánea congénita sobre el vértice del cuero cabelludo,Aplasia cutis congénita sobre el vértice del cuero cabelludo,0,75.1,88.9,97.9
HP:0004476,Aplasia cutis congenita over parietal area,Aplasia cutis congénita en área parietal,Aplasia cutis congénita en el área parietal,0,51.2,83.3,99.6
HP:0007504,Diffuse slow skin atrophy,Atrofia cutánea lenta difusa,Atrofia cutánea difusa lenta,0,38.0,75.0,99.7
HP:0007429,Few cafe-au-lait spots,Pocas manchas café con leche,Manchas de color café con leche escasas,0,28.6,20.0,92.5
HP:0007565,Multiple cafe-au-lait spots,Manchas café con leche múltiples,Manchas café con leche múltiples,1,100.0,100.0,100.0
HP:0010605,Chalazion,chalazion,Chalacion,0,0.0,0.0,82.8
HP:0000196,Lower lip pit,hoyuelo labial inferior,Fosita o muesca (pit) de labio inferior,0,3.7,-100.0,74.0
HP:0100268,Upper lip pit,fosita labial superior,Fosita de labio superior,0,24.8,33.3,83.1
HP:0010607,Hordeolum externum,Hordeolum externo,Orzuelo externo,0,50.0,50.0,71.7
HP:0010608,Hordeolum internum,Hordeolum interno,Orzuelo interno,0,50.0,50.0,71.6
HP:0007560,Unusual dermatoglyphics,Dermatoglifos inusuales,Dermatoglifos inusuales,1,100.0,100.0,100.0
HP:0007566,Index finger dermatoglyphic radial loop,Asa radial de dermatoglífica índice de dedo,Bucle radial dermatoglífico en dedo índice,0,8.6,28.6,94.0
HP:0000954,Single transverse palmar crease,Surco palmar transversal único,Pliegue palmar transverso único,0,19.0,50.0,84.6
HP:0006114,Multiple palmar creases,Múltiples pliegues palmares,Pliegues palmares múltiples,0,63.0,66.7,97.2
HP:0006157,Prominent palmar flexion creases,pliegues palmares prominentes de flexión,Pliegues de flexión palmar prominente,0,23.6,40.0,97.8
HP:0006191,Deep palmar crease,Surco palmar profundo,Pliegue palmar profundo,0,55.0,66.7,90.7
HP:0010488,Aplasia/Hypoplasia of the palmar creases,Aplasia/hipoplasia de los pliegues palmares,Aplasia / hipoplasia de los pliegues palmares,0,100.0,100.0,96.5
HP:0011310,Bridged palmar crease,pliegue palmar puente,Pliegues palmares anómalos con uniones anormales,0,0.0,-100.0,58.7
HP:0011311,Sydney crease,pliegue de Sydney,Pliegue de Sydney,0,100.0,100.0,100.0
HP:0005411,Chronic intestinal candidiasis,Candidiasis intestinal crónica,Candidiasis intestinal crónica,1,100.0,100.0,100.0
HP:0009098,Chronic oral candidiasis,Candidiasis oral crónica,Candidiasis oral crónica,1,100.0,100.0,100.0
HP:0012204,Recurrent vulvovaginal candidiasis,Candidiasis vulvovaginal recurrente,Candidiasis vulvovaginal recurrente,1,100.0,100.0,100.0
HP:0011719,Supracardiac total anomalous pulmonary venous connection,Conexión venosa pulmonar total supracardíaca anómala,Conexión anómala total de venas pulmonares supracardíaca,0,9.7,16.7,89.7
HP:0011720,Cardiac total anomalous pulmonary venous connection,Conexión venosa pulmonar total cardíaca anómala,Conexión anómala total de venas pulmonares cardiacas,0,9.0,0.0,88.0
HP:0011721,Infracardiac total anomalous pulmonary venous connection,Conexión venosa pulmonar total infracárdica anómala,Conexión infracardiaca anómala total de venas pulmonares,0,9.0,16.7,75.5
HP:0011722,Mixed total anomalous pulmonary venous connection,Conexión venosa pulmonar total anómala mixta,Conexión anómala total de venas pulmonares mixta,0,9.7,16.7,86.7
HP:0011626,Scimitar anomaly,Anomalía de la cimitarra,Anomalía de la cimitarra,1,100.0,100.0,100.0
HP:0100859,Dilatation of superior mesenteric artery,Dilatación de arteria mesentérica superior,Aneurisma de arteria mesentérica superior,0,66.9,80.0,75.6
HP:0100860,Dilatation of Inferior mesenteric artery,Dilatación de la arteria mesentérica inferior,Aneurisma de la arteria mesentérica inferior,0,76.0,83.3,77.7
HP:0031644,Fusiform abdominal aortic aneurysm,Aneurisma aórtico abdominal fusiforme,Aneurisma fusiforme de la aorta abdominal,0,12.8,0.0,97.0
HP:0031645,Saccular abdominal aortic aneurysm,Aneurisma aórtico abdominal sacular,Aneurisma sacular de la aorta abdominal,0,12.8,0.0,96.4
HP:0031711,Asymmetric abdominal aortic aneurysm,Aneurisma aórtico abdominal asimétrico,Aneurisma aórtico abdominal asimétrico,1,100.0,100.0,100.0
HP:0002616,Aortic root aneurysm,Aneurisma de la raíz aórtica,Dilatación de la raíz aórtica,0,66.9,80.0,71.9
HP:0004959,Descending thoracic aorta aneurysm,Aneurisma de la aorta torácica descendente,Dilatación de la aorta torácica descendente,0,76.0,83.3,79.8
HP:0004970,Ascending tubular aorta aneurysm,Aneurisma tubular de la aorta ascendente,Dilatación aórtica ascendente,0,8.1,16.7,63.6
HP:0005113,Aortic arch aneurysm,Aneurisma del arco aórtico,Dilatación del arco aórtico,0,59.5,75.0,67.4
HP:0002626,Venous varicosities of celiac and mesenteric vessels,Variz venosa de los vasos celíaco y mesentérico,Varicosidades de las venas mesentérica y celíaca,0,6.6,25.0,80.4
HP:0005301,Persistent left superior vena cava,Vena cava superior izquierda persistente,Vena cava superior izquierda persistente,1,100.0,100.0,100.0
HP:0011685,Infra-aortic superior vena cava,Vena cava superior infraaórtica,Vena cava superior infra-aórtica,0,36.1,75.0,98.6
HP:0031041,Obstruction of the superior vena cava,Obstrucción de la vena cava superior,Obstrucción de la vena cava superior,1,100.0,100.0,100.0
HP:0011671,Interrupted inferior vena cava with azygous continuation,Interrupción de la vena cava inferior con continuación de la vena ácigos,Interrupción de la vena cava inferior con continuación ácigos,0,63.2,75.0,97.3
HP:0031591,Enlarged Eustachian valve,Válvula eustaquiana ampliada,Válvula de Eustaquio agrandada,0,19.7,0.0,88.6
HP:0004974,Coarctation of abdominal aorta,Coartación de la aorta abdominal,Coartación de aorta abdominal,0,30.2,80.0,99.5
HP:0012305,Coarctation of the descending aortic arch,Coartación del arco aórtico descendente,Coartación del arco aórtico descendente,1,100.0,100.0,100.0
HP:0031053,Coarctation in the transverse aortic arch,Coartación en el arco aórtico transverso,Coartación en el arco aórtico transverso,1,100.0,100.0,100.0
HP:0031054,Long segment coarctation of the aorta,Coartación de aorta en segmento largo,Coartación de segmento largo de la aorta,0,20.5,33.3,98.7
HP:0004933,Ascending aortic dissection,Disección aórtica ascendente,Disección aórtica ascendente,1,100.0,100.0,100.0
HP:0012499,Descending aortic dissection,Disección aórtica descendente,Disección aórtica descendente,1,100.0,100.0,100.0
HP:0033311,Abdominal aortic dissection,Disección aórtica abdominal,Disección aórtica abdominal,1,100.0,100.0,100.0
HP:0031932,Aorto-left ventricular tunnel,Tunel aorto-ventricular izquierdo,Canal aortico-ventricular izquierdo,0,39.8,33.3,88.1
HP:0031933,Aorto-right ventricular tunnel,Tunel aorto-ventricular derecho,Canal aortico-ventrícular derecho,0,12.7,33.3,86.5
HP:0005295,Pseudocoarctation of the aorta,Pseudocoartación aórtica,Seudocoartación de la aorta,0,0.0,-100.0,71.1
HP:0011587,Abnormal branching pattern of the aortic arch,patrón de ramificación anormal del arco aórtico,Patrón de ramificación anormal del arco aórtico,0,100.0,100.0,100.0
HP:0011611,Interrupted aortic arch,interrupcion del arco aórtico,Interrupción del arco aórtico,0,59.5,75.0,95.8
HP:0012304,Hypoplastic aortic arch,Arco aórtico hipoplásico,Arco aórtico hipoplásico,1,100.0,100.0,100.0
HP:0031935,Ascending aorta hypoplasia,Hipoplasia de la aorta ascendente,Hipoplasia de la aorta ascendente,1,100.0,100.0,100.0
HP:0025495,Descending aorta hypoplasia,Hipoplasia de la aorta descendente,Hipoplasia de la aorta descendente,1,100.0,100.0,100.0
HP:0032083,Aortic elastic fiber fragmentation,Fragmentación de la fibra elástica aórtica,Fragmentación de fibra elástica aórtica,0,38.0,83.3,99.1
HP:0032084,Aortic elastic fiber thinning,adelgazamiento de la fibra elástica aórtica,Adelgazamiento de la fibra elástica aórtica,0,100.0,100.0,100.0
HP:0032085,Aortic elastic fiber disorganization,Desorganización de la fibra elástica aórtica,Desorganización de la fibra elástica aórtica,1,100.0,100.0,100.0
HP:0032086,Aortic smooth muscle cell nuclei loss,Pérdida de núcleos musculares lisos aórticos,Pérdida de núcleos de células del músculo liso aórtico.,0,15.5,0.0,94.0
HP:0032087,Aortic laminar medial collapse,Collapso laminar medial aórtico,Colapso medial laminar aórtico,0,21.0,50.0,98.4
HP:0032088,Aortic smooth muscle cell disorganization,Desorganización de las células musculares lisas aórticas,Desorganización de células del músculo liso aórtico,0,14.5,28.6,94.1
HP:0032089,Aortic medial fibrosis,Fibrosis medial aórtica,Fibrosis medial aórtica,1,100.0,100.0,100.0
HP:0003651,Foam cells,células de espuma,Células espumosas,0,27.5,33.3,84.0
HP:0004416,Precocious atherosclerosis,Ateroesclerosis precoz,Ateroesclerosis precoz,1,100.0,100.0,100.0
HP:0004943,Accelerated atherosclerosis,Ateroesclerosis acelerada,Aterosclerosis acelerada,0,50.0,50.0,90.4
HP:0031011,Fatty streak,facies,Cordones grasos en la íntima de las arterias,0,0.0,-700.0,26.3
HP:0031012,Thin-cap fibroatheroma,Fibroateroma de capuchón delgado,Fibroateroma de capa fina,0,31.9,50.0,91.8
HP:0031678,Atherosclerotic lesion,Lesión ateroesclerótica,Lesión aterosclerótica,0,50.0,50.0,90.8
HP:0012159,Internal carotid artery dissection,Disección de la arteria carótida interna,Disección de la arteria carótida interna,1,100.0,100.0,100.0
HP:0012161,External carotid artery dissection,Disección de arteria carótida externa,Disección de la arteria carótida externa,0,40.9,80.0,99.6
HP:0012162,Common carotid artery dissection,Disección de arteria carótida común,Disección de la arteria carótida común,0,40.9,80.0,99.4
HP:0031634,Anomalous origin of the left common carotid artery from the main pulmonary artery,Origen anómalo de la arteria carótida común izquierda en la arteria pulmonar principal,Origen anómalo de la arteria carótida común izquierda de la arteria pulmonar principal,0,76.1,92.3,99.8
HP:0031635,Anomalous origin of the left common carotid artery from the brachiocephalic artery,Origen anómalo de la arteria carótida común izquierda en la arteria braquiocefálica,Origen anómalo de la arteria carótida común izquierda de la arteria braquiocefálica,0,73.5,91.7,99.9
HP:0031636,Anomalous origin of the right common carotid artery from the aorta,Origen anómalo de la arteria carótida común derecha en la aorta,Origen anómalo de la arteria carótida común derecha desde la aorta,0,74.2,90.9,99.6
HP:0034325,Common carotid artery aneurysm,Aneurisma común de la arteria carótida,Aneurisma de la arteria carótida común,0,56.2,83.3,99.7
HP:0004761,Post-angioplasty coronary artery restenosis,Reestenosis de la arteria coronaria post-angioplastia,Reestenosis de la arteria coronaria después de la angioplastia,0,47.8,33.3,97.9
HP:0005181,Premature coronary artery atherosclerosis,Ateroesclerosis prematura de la arteria coronaria,Enfermedad de la arteria coronaria prematura,0,53.7,66.7,91.8
HP:0012436,Nonocclusive coronary artery atherosclerosis,Ateroesclerosis noclusiva de la arteria coronaria,Enfermedad de arteria coronaria no oclusiva,0,18.0,16.7,90.9
HP:0011637,Anomalous origin of coronary artery from the pulmonary artery,Origen anómalo de la arteria coronaria en la arteria pulmonar,Origen anómalo de la arteria coronaria desde arteria pulmonar,0,58.1,80.0,99.5
HP:0011640,Single coronary artery origin,Origen de una arteria coronaria única,Origen de arteria coronaria individual,0,23.0,66.7,95.8
HP:0025503,Anomalous coronary artery arising from the opposite sinus,Arteria coronaria anómala que surge del seno opuesto,Arteria coronaria anómala que surge del seno opuesto,1,100.0,100.0,100.0
HP:0025505,Anomalous origin of the circumflex artery from the right sinus of Valsalva,Origen anómalo de la arteria circunfleja del seno derecho de Valsalva,Origen anómalo de la arteria circunfleja del seno derecho de Valsalva,1,100.0,100.0,100.0
HP:0031536,Separate origin of the left anterior descending and left circumflex artery,Origen separado de la arteria cincunflex izquierda y descendente,Origen separado de la arteria circunfleja izquierda y descendente anterior izquierda,0,47.8,66.7,95.4
HP:0031626,Coronary ostial atresia,Atresia ostial coronaria,Atresia ostial coronaria,1,100.0,100.0,100.0
HP:0031639,Absent left main coronary artery,Ausencia de la arteria coronaria principal izquierda,Ausencia de la arteria coronaria principal izquierda,1,100.0,100.0,100.0
HP:0011641,Coronary artery fistula,Fístula de la arteria coronaria,Fístula de la arteria coronaria,1,100.0,100.0,100.0
HP:0025490,Myocardial bridging,puente miocárdico,Puente miocárdico,0,100.0,100.0,100.0
HP:0032081,Intralamellar mucoid extracellular matrix accumulation,Acúmulo de matriz extracelular mucoide intralamelar,Acumulación de matriz extracelular mucoide intralamelar,0,76.0,83.3,98.1
HP:0032082,Translamellar mucoid extracellular matrix accumulation,Acúmulo de matriz extracelular mucoide translaminar,Acumulación de matriz extracelular mucoide translamelar,0,50.8,66.7,92.5
HP:0030323,Unilateral vertebral artery hypoplasia,Hipoplasia de la arteria vertebral unilateral,Hipoplasia unilateral de la arteria vertebral,0,56.2,83.3,99.8
HP:0030324,Bilateral vertebral artery hypoplasia,Hipoplasia de ambas arterias vertebrales,Hipoplasia bilateral de la arteria vertebral,0,10.4,20.0,96.3
HP:0005297,Premature occlusive vascular stenosis,Estenosis vascular oclusiva prematura,Enfermedad vascular oclusiva prematura,0,59.5,75.0,85.5
HP:0011648,Patent ductus arteriosus after birth at term,Ductus arterioso persistente después del nacimiento a término,Ductus arterioso permeable después del nacimiento a término,0,59.5,87.5,89.7
HP:0011649,Patent ductus arteriosus after premature birth,Persistencia del ductus arterioso después de un parto prematuro,Ductus arterioso permeable después del nacimiento prematuro,0,12.0,33.3,86.0
HP:0011650,Bilateral ductus arteriosus,Ductus arterioso bilateral,Ductus arterioso bilateral,1,100.0,100.0,100.0
HP:0004384,Type I truncus arteriosus,Tronco arterioso tipo I,Tronco tipo I,0,35.4,75.0,46.0
HP:0011608,Type II truncus arteriosus,Tronco arterioso tipo II,Tronco arterioso tipo II,1,100.0,100.0,100.0
HP:0011609,Type III truncus arteriosus,Tronco arterioso tipo III,Tronco arterioso tipo III,1,100.0,100.0,100.0
HP:0011610,Type IV truncus arteriosus,Tronco arterioso tipo IV,Tronco arterioso tipo IV,1,100.0,100.0,100.0
HP:0012519,Hypoplastic posterior communicating artery,Arteria comunicante posterior hipoplásica,Arteria comunicante posterior hipoplásica,1,100.0,100.0,100.0
HP:0031773,Posterior communicating artery aneurysm,Aneurisma arterial comunicante posterior,Aneurisma de la arteria comunicante posterior,0,21.4,25.0,97.7
HP:0031774,Posterior communicating artery infundibulum,Infundíbulo de la arteria comunicante posterior,Infundibulum de la arteria comunicante posterior,0,76.0,83.3,98.3
HP:0034566,Aplasia of posterior communicating artery,Aplasia de la arteria comunicante posterior,Aplasia de la arteria comunicante posterior,1,100.0,100.0,100.0
HP:0006671,Paroxysmal atrial tachycardia,Taquicardia auricular paroxística,Taquicardia auricular paroxística,1,100.0,100.0,100.0
HP:0011716,Junctional ectopic tachycardia,Taquicardia ectópica juntural,Taquicardia ectópica de la unión,0,28.3,0.0,83.7
HP:0011717,Atrioventricular reentrant tachycardia,Taquicardia reentrada auriculoventricular,Taquicardia intranodal,0,27.5,33.3,86.5
HP:0011689,Supraventricular tachycardia with a concealed accessory connection,Taquicardia supraventricular con conexión accesoria oculta,Taquicardia supraventricular con conexión accesoria oculta,1,100.0,100.0,100.0
HP:0011694,Supraventricular tachycardia with a manifest accessory pathway,Taquicardia supraventricular con una vía accesoria manifiesta,Taquicardia supraventricular con vía accesoria manifiesta,0,41.1,85.7,98.7
HP:0031671,Typical atrial flutter,Aleteo auricular típico,Aleteo auricular típico,1,100.0,100.0,100.0
HP:0031672,Reverse typical atrial flutter,aleteo auricular típico inverso,Aleteo auricular típico inverso,0,100.0,100.0,100.0
HP:0004754,Permanent atrial fibrillation,Fibrilación auricular permanente,Fibrilación auricular permanente,1,100.0,100.0,100.0
HP:0004757,Paroxysmal atrial fibrillation,Fibrilación auricular paroxística,Fibrilación auricular paroxística,1,100.0,100.0,100.0
HP:0005170,Complete heart block with broad QRS complexes,Bloqueo cardíaco completo con complejos QRS anchos,Bloqueo cardíaco completo con complejos rs amplios,0,61.5,71.4,92.0
HP:0005178,Complete heart block with narrow QRS complexes,Bloqueo cardíaco completo con complejos QRS estrechos,Bloqueo cardíaco completo con complejos qrs estrechos,0,100.0,100.0,100.0
HP:0011707,Mobitz I atrioventricular block,bloqueo auriculoventricular de Mobitz I,Bloqueo auriculoventricular Mobitz i,0,30.2,80.0,98.5
HP:0011708,Mobitz II atrioventricular block,bloqueo auriculoventricular de Mobitz II,Bloqueo auriculoventricular Mobitz ii,0,30.2,80.0,97.9
HP:0034305,2:1 atrioventricular block,bloqueo auriculoventricular 2:1,Bloqueo auriculoventricular 2:1,0,100.0,100.0,100.0
HP:0005172,Left posterior fascicular block,bloqueo fascicular posterior izquierdo,Bloqueo fascicular posterior izquierdo,0,100.0,100.0,100.0
HP:0011711,Left anterior fascicular block,bloqueo fascicular anterior izquierdo,Bloqueo fascicular anterior izquierdo,0,100.0,100.0,100.0
HP:0031117,Purely bicuspid aortic valve,Válvula aórtica bicúspide pura,Válvula aórtica bicúspide,0,59.5,75.0,96.2
HP:0031118,Single raphe bicuspid aortic valve,Válvula aórtica bicúspide de rafe única,Válvula aórtica bicúspide de rafe único,0,76.0,83.3,99.9
HP:0031122,Two-raphe bicuspid aortic valve,Válvula aórtica bicúspide de dos radios,Válvula aórtica bicúspide de dos rafes,0,76.0,83.3,90.8
HP:0004764,Myxomatous mitral valve degeneration,Degeneración mixomatosa de la válvula mitral,Degeneración mixomatosa de la válvula mitral,1,100.0,100.0,100.0
HP:0011571,Parachute mitral valve,Válvula mitral en paracaídas,Válvula mitral en paracaídas,1,100.0,100.0,100.0
HP:0011580,Short chordae tendineae of the mitral valve,Cuerdas tendinosas cortas de la válvula mitral,Cuerdas tendinosas cortas de la válvula mitral,1,100.0,100.0,100.0
HP:0025522,Elongated chordae tendinae of the mitral valve,Cuerdas tendinosas alargadas de la válvula mitral,Cuerdas tendinosas alargadas de la válvula mitral,1,100.0,100.0,100.0
HP:0034419,Mitral chordae tendinae rupture,Ruptura de los cordones tendinosos mitrales,Rotura de cuerdas tendinosas mitrales,0,9.7,33.3,91.2
HP:0011569,Cleft anterior mitral valve leaflet,valva de la válvula mitral anterior hendida,Velo anterior hendido de la válvula mitral,0,43.5,42.9,92.6
HP:0030719,Unguarded tricuspid valve,Válvula tricúspide sin protección,Válvula tricúspide aplásica (unguraded),0,19.4,50.0,83.0
HP:0031444,Dilatation of the tricuspid annulus,Dilatación del anillo tricúspide,Dilatación del anillo tricúspide,1,100.0,100.0,100.0
HP:0006692,Short chordae tendineae of the tricuspid valve,Cuerdas tendinosas cortas de la válvula tricúspide,Cuerdas tendinosas cortas de la válvula tricúspide,1,100.0,100.0,100.0
HP:0011624,Apical muscular ventricular septal defect,Defecto septal ventricular muscular apical,Defecto septal ventricular muscular apical,1,100.0,100.0,100.0
HP:0011625,Multiple muscular ventricular septal defects,Defectos múltiples del tabique interventricular,Múltiples defectos del tabique interventricular muscular,0,37.0,60.0,75.9
HP:0001691,Muscular subvalvular aortic stenosis,Estenosis aórtica subvalvular muscular,Estenosis aórtica subvalvular muscular,1,100.0,100.0,100.0
HP:0005174,Membranous subvalvular aortic stenosis,Estenosis aórtica subvalvular membranosa,Estenosis aórtica subvalvular membranosa,1,100.0,100.0,100.0
HP:0025448,Anterior displacement of the papillary muscles,Desplazamiento anterior de los músculos papilares,Desplazamiento anterior de los músculos papilares,1,100.0,100.0,100.0
HP:0025449,Apically displaced anterolateral papillary muscle,Músculo papilar anterolateral desplazado ápicamente,Desplazamiento apical del músculo papilar anterolateral,0,32.6,0.0,97.1
HP:0011676,Tetralogy of Fallot with absent subarterial conus,Tetralogía de Fallot con ausencia de cono subarterial,Tetralogía de Fallot con cono subarterial ausente,0,41.1,62.5,98.7
HP:0011677,Tetralogy of Fallot with atrioventricular canal defect,Tetralogía de Fallot con defecto del canal atrioventricular,Tetralogía de Fallot con defecto del canal atrioventricular,1,100.0,100.0,100.0
HP:0011679,Tetralogy of Fallot with pulmonary stenosis,Tetralogía de Fallot con estenosis pulmonar,Tetralogía de Fallot con estenosis pulmonar,1,100.0,100.0,100.0
HP:0012516,Tetralogy of Fallot with pulmonary atresia,Tetralogía de Fallot con atresia pulmonar,Tetralogía de Fallot con atresia pulmonar,1,100.0,100.0,100.0
